Name,Subject,Rank,Score
TeddyBearsClub7928,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237393238,198,557.960000
TeddyBearsClub6283,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236323833,199,557.960000
TeddyBearsClub1127,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231313237,200,557.960000
TeddyBearsClub6697,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236363937,201,557.960000
TeddyBearsClub2797,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232373937,202,557.850000
TeddyBearsClub3366,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233333636,203,557.840000
TeddyBearsClub1802,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231383032,204,557.840000
TeddyBearsClub1924,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231393234,205,557.840000
TeddyBearsClub4566,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234353636,206,557.830000
TeddyBearsClub6170,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236313730,207,557.830000
TeddyBearsClub8212,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238323132,208,557.830000
TeddyBearsClub4059,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234303539,209,557.700000
TeddyBearsClub4328,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234333238,210,557.600000
TeddyBearsClub8096,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238303936,211,557.590000
TeddyBearsClub5856,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235383536,212,557.580000
TeddyBearsClub5473,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235343733,213,557.460000
TeddyBearsClub7364,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237333634,214,557.350000
TeddyBearsClub9031,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239303331,215,557.340000
TeddyBearsClub3744,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233373434,216,557.340000
TeddyBearsClub2241,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232323431,217,557.210000
TeddyBearsClub3431,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233343331,218,557.210000
TeddyBearsClub2877,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232383737,219,557.210000
TeddyBearsClub6057,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236303537,220,557.200000
TeddyBearsClub6336,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236333336,221,557.090000
TeddyBearsClub2408,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232343038,222,557.090000
TeddyBearsClub7531,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237353331,223,556.970000
TeddyBearsClub5980,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235393830,224,556.970000
TeddyBearsClub1827,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231383237,225,556.960000
TeddyBearsClub571,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562353731,226,556.960000
TeddyBearsClub4703,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234373033,227,556.850000
TeddyBearsClub4823,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234383233,228,556.720000
TeddyBearsClub3826,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233383236,229,556.710000
TeddyBearsClub1280,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231323830,230,556.600000
TeddyBearsClub8590,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238353930,231,556.590000
TeddyBearsClub4460,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234343630,232,556.580000
TeddyBearsClub6805,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236383035,233,556.480000
TeddyBearsClub1904,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231393034,234,556.470000
TeddyBearsClub2251,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232323531,235,556.350000
TeddyBearsClub8649,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238363439,236,556.350000
TeddyBearsClub5691,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235363931,237,556.350000
TeddyBearsClub7878,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237383738,238,556.350000
TeddyBearsClub1113,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231313133,239,556.340000
TeddyBearsClub6715,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236373135,240,556.220000
TeddyBearsClub3501,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233353031,241,556.220000
TeddyBearsClub4834,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234383334,242,556.220000
TeddyBearsClub3275,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233323735,243,556.110000
TeddyBearsClub68,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c75623638,244,556.100000
TeddyBearsClub8944,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238393434,245,555.980000
TeddyBearsClub1174,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231313734,246,555.970000
TeddyBearsClub6108,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236313038,247,555.970000
TeddyBearsClub5404,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235343034,248,555.970000
TeddyBearsClub7062,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237303632,249,555.860000
TeddyBearsClub3411,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233343131,250,555.850000
TeddyBearsClub9991,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239393931,251,555.850000
TeddyBearsClub2214,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232323134,252,555.850000
TeddyBearsClub7784,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237373834,253,555.840000
TeddyBearsClub1598,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231353938,254,555.840000
TeddyBearsClub1663,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231363633,255,555.730000
TeddyBearsClub7882,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237383832,256,555.730000
TeddyBearsClub3066,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233303636,257,555.720000
TeddyBearsClub1916,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231393136,258,555.710000
TeddyBearsClub5030,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235303330,259,555.480000
TeddyBearsClub6934,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236393334,260,555.480000
TeddyBearsClub1567,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231353637,261,555.480000
TeddyBearsClub8534,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238353334,262,555.470000
TeddyBearsClub2187,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232313837,263,555.470000
TeddyBearsClub8747,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238373437,264,555.350000
TeddyBearsClub4809,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234383039,265,555.340000
TeddyBearsClub6419,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236343139,266,555.340000
TeddyBearsClub2109,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232313039,267,555.340000
TeddyBearsClub3165,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233313635,268,555.230000
TeddyBearsClub3409,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233343039,269,555.100000
TeddyBearsClub7979,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237393739,270,554.980000
TeddyBearsClub8088,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238303838,271,554.970000
TeddyBearsClub3028,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233303238,272,554.860000
TeddyBearsClub99,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c75623939,273,554.740000
TeddyBearsClub7294,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237323934,274,554.620000
TeddyBearsClub2469,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232343639,275,554.600000
TeddyBearsClub978,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562393738,276,554.590000
TeddyBearsClub9379,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239333739,277,554.490000
TeddyBearsClub3859,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233383539,278,554.490000
TeddyBearsClub638,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562363338,279,554.470000
TeddyBearsClub5080,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235303830,280,554.360000
TeddyBearsClub5937,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235393337,281,554.350000
TeddyBearsClub9962,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239393632,282,554.230000
TeddyBearsClub8850,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238383530,283,554.110000
TeddyBearsClub187,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562313837,284,553.870000
TeddyBearsClub1640,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231363430,285,553.860000
TeddyBearsClub5277,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235323737,286,553.860000
TeddyBearsClub8600,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238363030,287,553.850000
TeddyBearsClub8656,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238363536,288,553.850000
TeddyBearsClub3196,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233313936,289,553.740000
TeddyBearsClub6677,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236363737,290,553.730000
TeddyBearsClub3775,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233373735,291,553.730000
TeddyBearsClub7345,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237333435,292,553.620000
TeddyBearsClub5105,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235313035,293,553.610000
TeddyBearsClub1475,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231343735,294,553.610000
TeddyBearsClub2792,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232373932,295,553.600000
TeddyBearsClub8834,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238383334,296,553.360000
TeddyBearsClub3001,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233303031,297,553.360000
TeddyBearsClub5310,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235333130,298,553.350000
TeddyBearsClub2151,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232313531,299,553.240000
TeddyBearsClub9856,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239383536,300,553.240000
TeddyBearsClub7151,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237313531,301,553.230000
TeddyBearsClub3027,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233303237,302,552.870000
TeddyBearsClub5442,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235343432,303,552.870000
TeddyBearsClub982,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562393832,304,552.860000
TeddyBearsClub5906,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235393036,305,552.750000
TeddyBearsClub5915,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235393135,306,552.620000
TeddyBearsClub4619,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234363139,307,552.610000
TeddyBearsClub2970,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232393730,308,552.610000
TeddyBearsClub8727,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238373237,309,552.370000
TeddyBearsClub6892,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236383932,310,552.120000
TeddyBearsClub4123,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234313233,311,551.990000
TeddyBearsClub8872,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238383732,312,551.980000
TeddyBearsClub5073,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235303733,313,551.860000
TeddyBearsClub8845,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238383435,314,551.750000
TeddyBearsClub8264,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238323634,315,551.620000
TeddyBearsClub4413,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234343133,316,551.620000
TeddyBearsClub2198,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232313938,317,551.610000
TeddyBearsClub3508,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233353038,318,551.500000
TeddyBearsClub8461,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238343631,319,551.370000
TeddyBearsClub1531,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231353331,320,550.870000
TeddyBearsClub8171,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238313731,321,550.510000
TeddyBearsClub8640,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238363430,322,550.370000
TeddyBearsClub3689,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233363839,323,549.740000
TeddyBearsClub4065,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234303635,324,549.740000
TeddyBearsClub8879,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238383739,325,548.870000
TeddyBearsClub1309,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231333039,326,548.750000
TeddyBearsClub2638,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232363338,327,548.510000
TeddyBearsClub1690,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231363930,328,548.130000
TeddyBearsClub950,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562393530,329,547.890000
TeddyBearsClub9810,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239383130,330,547.630000
TeddyBearsClub2943,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232393433,331,547.260000
TeddyBearsClub7620,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237363230,332,547.140000
TeddyBearsClub4840,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234383430,333,546.650000
TeddyBearsClub8987,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238393837,334,545.640000
TeddyBearsClub89,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c75623839,335,514.680000
TeddyBearsClub1208,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231323038,336,511.430000
TeddyBearsClub7180,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237313830,337,511.060000
TeddyBearsClub9637,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239363337,338,509.450000
TeddyBearsClub528,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562353238,339,508.460000
TeddyBearsClub4991,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234393931,340,508.200000
TeddyBearsClub9543,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239353433,341,508.080000
TeddyBearsClub5858,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756235383538,342,508.070000
TeddyBearsClub3511,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233353131,343,507.960000
TeddyBearsClub900,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562393030,344,507.960000
TeddyBearsClub6640,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236363430,345,507.820000
TeddyBearsClub4400,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234343030,346,507.700000
TeddyBearsClub7454,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237343534,347,507.330000
TeddyBearsClub2019,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756232303139,348,506.960000
TeddyBearsClub8035,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756238303335,349,506.960000
TeddyBearsClub4479,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756234343739,350,506.960000
TeddyBearsClub517,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c7562353137,351,506.950000
TeddyBearsClub1176,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756231313736,352,506.950000
TeddyBearsClub6427,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756236343237,353,506.830000
TeddyBearsClub9548,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756239353438,354,506.710000
TeddyBearsClub7884,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756237383834,355,506.580000
TeddyBearsClub3537,ab182ed76b669b49ee54a37dee0d0064ad4208a859cc4fdf3f906d8754656464794265617273436c756233353337,356,506.580000
